0,0_x,0_y,Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Bladder,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c_1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_EBV_transformed_lymphocytes,Cells_Transformed_fibroblasts,Cervix_Ectocervix,Cervix_Endocervix,Colon_Sigmoid,Colon_Transverse,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Fallopian_Tube,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole_Blood,MedianExp
ENSG00000007908,ENSG00000007908,ENSG00000007908,0.02299523590131928,0.0064027467586653735,0.011162735874426831,0.003176942796909378,0.0035951359527100603,-2.8694040445910506e-05,0.0003041684962682596,0.0055813679372134165,0.0015627830224197567,0.0024558018923739036,0.0011162735874426831,0.0020092924573968302,-0.0037694053406033216,0.0008930188699541469,0.0024558018923739036,-0.002238742560621952,0.0020092924573968302,0.0011162735874426831,0.0008930188699541469,0.0033488207623280503,0.00535811321972488,-0.005180304609210522,-0.005259322475854478,0.005179764528236761,0.006251132089679027,0.00267905660986244,-0.0022564410881570503,0.002060187805243221,0.0013711539302468398,0.009376698134518541,0.004241839632282197,0.0022325471748853663,-0.0009496853836000105,0.004241839632282197,0.007813915112098783,0.015181320789220493,0.00133952830493122,0.0,0.003983585055877772,0.0011162735874426831,0.00044650943497707334,-5.52233795839685e-05,0.10158089645728419,0.014288301919266349,0.0010319726522830485,0.00066976415246561,0.0,0.00044650943497707334,0.009823207569495614,0.010939481156938298,0.0026900445672038698,0.0049049884060218514,-0.005068999891838803,0.15816683097467657
ENSG00000007923,ENSG00000007923,ENSG00000007923,0.0426416510403105,-0.00044652132315017824,0.0620648114618132,-0.00036819164273408766,-0.00021902157518524613,-5.3612109459840966e-05,0.0007585814551274438,0.03996259443044806,0.04666023595510416,0.04398117934524172,0.04487419821519587,0.05224160389231758,-0.00035462560887984207,0.016520849094151715,0.04710674539008124,-0.0019377130779972224,0.050232311434920754,0.04599047180263856,0.04308816047528759,0.05425089634971441,0.037283537820585626,0.0018396863685066084,0.0019295725243361232,0.0005539516819380739,0.03906957556049392,0.06251132089679026,0.000903421389470627,-1.4959143233524652e-05,0.000548449253958156,0.04063235858291368,0.052018349174829046,0.04822301897752392,-0.0003286965947727394,0.08684608510304077,0.024334764206250498,0.04375792462775319,0.016520849094151715,0.0334882076232805,0.0008235193760342245,0.05045556615240929,0.00870693398205293,-0.0005422197390991768,0.049116037847478075,0.05291136804478319,0.0005136456421219307,0.05692995295957685,0.06273457561427881,0.03996259443044806,0.06474386807167563,0.05291136804478319,0.0009293879175808552,0.0002880174070680441,-0.004832449507696122,1.4903427387346877
ENSG00000007933,ENSG00000007933,ENSG00000007933,0.017190613246617324,0.004574942704650592,0.035497500080677334,0.004182049218580234,0.003696351316863478,0.0033812601399719126,-0.001676473814360708,0.0017860377399082936,0.0017860377399082936,0.0017860377399082936,0.00066976415246561,0.0031255660448395134,-0.0027441751138702584,0.003795330197305123,0.0015627830224197567,-0.0014202800383756084,0.0015627830224197567,0.0015627830224197567,0.009599952852007074,0.0020092924573968302,0.0044650943497707325,-0.0058662307094192135,0.0025501507895742347,-0.0007637542226978142,0.004241839632282197,0.0015627830224197567,-0.001505015240486931,0.0026261621297981046,0.0033243597499864603,0.010939481156938298,0.05090207558738636,0.003572075479816587,-0.0006480428186760225,0.027906839686067084,1.2189707574874102,0.0426416510403105,0.004688349067259272,0.003572075479816587,0.0033020721741807767,0.00044650943497707334,0.0020092924573968302,0.0034066742294731195,0.002902311327350977,0.0017860377399082936,0.002810498569999713,0.0024558018923739036,0.0011162735874426831,0.008260424547075857,0.00133952830493122,0.00267905660986244,0.0006758485652627971,-0.001609066774010367,-0.005617028895016317,0.27110550473201533
ENSG00000007968,ENSG00000007968,ENSG00000007968,0.00044650943497707334,0.0011601901132697807,0.00022325471748853667,0.0004668440652731093,0.0009136492262668243,-0.0003588108767071107,0.0006691721323862005,0.00044650943497707334,0.00066976415246561,0.00066976415246561,0.0008930188699541469,0.00066976415246561,-0.0008632629468345032,0.0,0.00066976415246561,-0.00078998132650928,0.00066976415246561,0.00066976415246561,0.0008930188699541469,0.00044650943497707334,0.00044650943497707334,0.010015183313613526,0.00330838645325357,-0.0002570327503089452,0.00022325471748853667,0.004688349067259272,0.008733580444369471,-0.0002454767853159434,0.011439638226530772,0.003572075479816587,0.00022325471748853667,0.0,-0.0005174871314127814,0.0,0.0,0.00044650943497707334,0.0,0.0,0.00024641425082506057,0.0,0.0,-0.0003764831291845266,0.00022325471748853667,0.006920896242144637,0.00908951986698084,0.00267905660986244,0.0022325471748853663,0.0008930188699541469,0.0055813679372134165,0.00022325471748853667,-0.000254380843952194,0.007372416926048307,0.01034868893867796,-0.5321765661626833
ENSG00000008118,ENSG00000008118,ENSG00000008118,0.00022325471748853667,-0.0016294462943753048,0.0066976415246561005,-0.002193401978783557,-0.0013623424697602948,-0.0016341041183797539,-0.0022349803621813094,0.042195141605333435,0.055367169937157096,0.05291136804478319,0.003795330197305123,0.003795330197305123,0.014755563233950627,0.0310324057309066,0.041971886887844895,0.010133896239088915,0.09220419832276563,0.06362759448423295,0.009599952852007074,0.03080915101341806,0.00022325471748853667,-0.0017267042833224628,-0.0015308985547295504,-0.0022120783938633084,0.00133952830493122,0.00022325471748853667,-0.0008529127547173229,0.0,-0.0027427672263185088,0.0,0.0008930188699541469,0.0,-0.0029705016550997266,0.01205575474438098,0.00022325471748853667,0.0015627830224197567,0.0,0.0,-0.0001464073113476673,0.06050202843939344,0.00022325471748853667,0.007365919659716326,0.011385990591915368,0.0,-0.00042114769201993574,0.00044650943497707334,0.014958066071731956,0.00022325471748853667,0.0031255660448395134,0.00044650943497707334,0.002301497703347729,0.00017168153632310984,-0.003009200311407666,-0.19519172356371323
ENSG00000008128,ENSG00000008128,ENSG00000008128,0.0310324057309066,-0.00034637891002786583,0.041078868017890735,0.00015172968941165184,-0.00021140973859771765,0.0,0.0006539068306706679,0.02299523590131928,0.01942316042150269,0.025227783076204647,0.04063235858291368,0.025227783076204647,-0.0023535215084705945,0.014958066071731956,0.02143245287889952,-0.0025958484604659575,0.025451037793693176,0.027683584968578548,0.02634405666364733,0.0225487264663422,0.01741386796410586,-0.00022492585049170712,-0.0006685881449791633,0.0007995453571379114,0.027460330251090008,0.032148679318349284,0.0005549720654071972,0.0005266740149843304,-0.0008344525188702075,0.018530141551548543,0.025227783076204647,0.01205575474438098,-0.0036973377178514616,0.015181320789220493,0.011609245309403908,0.03795330197305123,0.012279009461869515,0.019869669856479765,0.0007187196587570107,0.031702169883372204,0.005804622654701954,0.0007232635834294205,0.03973933971295953,0.03996259443044806,0.0003863751270897615,0.08997165114788028,0.07054849072637759,0.035050990645700254,0.05514391521966856,0.029246367990998303,0.0014661098324344267,0.0005127005234891424,-0.001082727976441797,1.6943772762582388
ENSG00000008130,ENSG00000008130,ENSG00000008130,0.10403669834965808,0.0013446316316830412,0.13685514182047298,0.0011374812379399727,0.001350632909248863,0.001471834835892681,0.0007887181165299725,0.0401858491479366,0.037730047255562685,0.040409103865425136,0.03080915101341806,0.03996259443044806,-0.002708293697069951,0.020985943443922447,0.037730047255562685,-0.003577956558673094,0.042195141605333435,0.04933929256496661,0.043534669910264646,0.03572075479816587,0.04241839632282197,0.0011442004158094207,-0.000160797223264713,0.0005123558681745792,0.06050202843939344,0.07501358507614833,0.0005941446639610151,0.00042084282296594023,-0.0009448809350041411,0.04286490575779904,0.07032523600888906,0.02210221703136513,-0.0043472679835728206,0.028576603838532697,0.048669528412501,0.0803716982958732,0.03906957556049392,0.00870693398205293,0.0007801405222787027,0.05335787747976026,0.013618537766800736,-0.0005668743188676491,0.0651903775066527,0.0535811321972488,-0.0005636137637677841,0.07612985866359101,0.17190613246617323,0.08617632095057517,0.07880891527345342,0.05983226428692783,0.0006724280581215085,-0.000297876835791068,0.004095147606248268,1.864810636135665
ENSG00000009307,ENSG00000009307,ENSG00000009307,0.9745068418374626,0.0005806583500166285,0.4849092463851016,0.001606889284891364,0.0015299264303057483,0.0026864669197510086,0.0020096939494484646,0.3022868874794787,0.23776627412529155,0.3201472648785616,0.331979764905454,0.4380257557125089,-0.00250289179378184,0.1765944815334325,0.26031500059163376,-0.0016849837310539025,0.3364448592552247,0.29090089688756327,0.3540819819368192,0.4134677367887699,0.6527967939364812,0.001777844687782199,0.001572910405494214,0.0006236254934163357,0.6467689165642906,0.5545647182415251,0.0,0.002047582302964538,-0.0003777230866976184,0.5929645296495535,0.5869366522773629,0.599885425891698,-0.0007359680372715563,0.539160142734816,0.2618777836140535,0.6079225957212854,0.21521754765894935,1.0801063232095405,0.0009625336099353345,0.703029105371402,0.10091113230481857,-0.0012534272444652429,0.82537269055512,0.5282206615778777,0.00010571199782835422,0.47865811429542265,0.5389368880173275,0.4083328782865336,1.051306464653519,0.9653533984204323,0.0013326475281740084,0.00027051026543579,-0.003039440606308377,2.793190315040372
ENSG00000009724,ENSG00000009724,ENSG00000009724,0.0017860377399082936,-0.0016033780844652635,0.00267905660986244,-0.00014652108814052007,4.010920385416285e-05,0.0005057586162487396,0.0008547703231234139,0.007367405677121709,0.010939481156938298,0.009823207569495614,0.038399811408028305,0.009153443417030003,-0.001869931818220212,0.0,0.008037169829587321,-0.0029473124013006395,0.012279009461869515,0.010939481156938298,0.008930188699541465,0.007813915112098783,0.0,-0.00022957493819553,-0.0008069685965497267,0.0007621098204022368,0.0,0.00066976415246561,0.00024890833227958974,0.0007536663097733503,-0.0018819751712031568,0.00133952830493122,0.0015627830224197567,0.0017860377399082936,-0.003871796150700588,0.0008930188699541469,0.2185663684212774,0.0044650943497707325,0.0024558018923739036,0.0040185849147936605,0.002675987824292507,0.005134858502236344,0.00066976415246561,0.0009011668086314378,0.0022325471748853663,0.013841792484289272,0.0016936937538061419,0.00535811321972488,0.007590660394610246,0.0031255660448395134,0.006474386807167563,0.004911603784747807,0.0021459245359092046,-0.00020839876239077057,-0.005846150197646415,0.7343429850732061
ENSG00000009780,ENSG00000009780,ENSG00000009780,0.04978580199994368,0.0,0.016967358529128788,0.0005987352821547609,0.0005899390507310958,0.0012295963897309792,0.00047334673414411527,0.03326495290579196,0.040409103865425136,0.040855613300402216,0.05737646239455392,0.04755325482505831,-0.001642901745991182,0.009599952852007074,0.03862306612551685,-0.0010106631737247474,0.05291136804478319,0.04420443406273026,0.051571839739851966,0.037506792538074166,0.03237193403583782,-0.001733427161047657,-0.0016798168882833217,0.0012235726648823551,0.02299523590131928,0.02210221703136513,-0.0005839237408588766,0.0005171895408246796,-0.0009080725041965918,0.02813009440355562,0.03482773592821172,0.01473481135424342,-0.003135948344343252,0.02723707553360147,0.0133952830493122,0.035050990645700254,0.007813915112098783,0.02946962270848684,0.001825647577398084,0.02612080194615879,0.005134858502236344,0.0010514375373582852,0.03616726423314295,0.03125566044839513,0.0009454012457666841,0.021655707596388057,0.033711462340769036,0.025004528358716104,0.07166476431382028,0.058715990699485146,0.0018673874885915228,0.0007194248333055858,-0.004159201365263588,1.1572525289715556
ENSG00000009790,ENSG00000009790,ENSG00000009790,0.009599952852007074,0.0010538356388136035,0.007367405677121709,-0.00048769007400968015,0.0004960135960984858,-0.002020729200804607,0.0019914884429832846,0.0055813679372134165,0.0044650943497707325,0.0055813679372134165,0.005804622654701954,0.006920896242144637,-0.0031062909697685058,0.0011162735874426831,0.0066976415246561005,-0.0012812881850874295,0.006251132089679027,0.005134858502236344,0.010269717004472684,0.005804622654701954,0.010939481156938298,0.010424840044251675,-0.003029486299537283,0.001187681662948708,0.01205575474438098,0.018083632116571473,0.0020991780029897943,-0.0004130564786468587,0.002053465500161173,0.008037169829587321,0.007367405677121709,0.00267905660986244,-0.0035832148976307106,0.00535811321972488,0.006251132089679027,0.035497500080677334,0.005804622654701954,0.00066976415246561,0.0011645672929283236,0.006027877372190489,0.00022325471748853667,-0.0014493089282609744,0.012502264179358052,0.006251132089679027,0.0007506670732953587,0.030362641578440985,0.18306886834060007,0.02612080194615879,0.015181320789220493,0.004688349067259272,0.0007655129961286944,0.001871488171066485,0.010358050187922784,0.3319290710521788
ENSG00000010072,ENSG00000010072,ENSG00000010072,0.010939481156938298,0.00023177238799169903,0.01071622643944976,-0.0001816441906540526,0.0002000545204714096,-0.00042802177163163457,0.0004411346872240655,0.010269717004472684,0.008930188699541465,0.01004646228698415,0.015851084941686102,0.01540457550670903,-0.002237928771354998,0.0040185849147936605,0.009376698134518541,-0.0014959261039269387,0.01071622643944976,0.008930188699541465,0.013172028331823665,0.010939481156938298,0.01473481135424342,0.00041142218621325087,0.0015637965309341654,0.0008233043478117411,0.01406504720177781,0.008037169829587321,-0.000368577759066602,-0.0001373134081013694,0.0008004804770286909,0.013618537766800736,0.012279009461869515,0.006474386807167563,-0.002272083048263607,0.010939481156938298,0.0055813679372134165,0.012502264179358052,0.0033488207623280503,0.0040185849147936605,0.000477002371219807,0.008483679264564394,0.0011162735874426831,-5.632884540111756e-05,0.01406504720177781,0.01540457550670903,0.0008914486085141597,0.008930188699541465,0.01540457550670903,0.008483679264564394,0.05893924541697368,0.01875339626903708,0.0008801384280901632,0.0005684310025276948,-0.002856306309331317,0.7111485320708836
ENSG00000010165,ENSG00000010165,ENSG00000010165,0.02634405666364733,-9.280242883042654e-05,0.02835334912104416,0.000217960472501196,-3.637039014303069e-05,-0.00038362319619763776,0.0007567870258946355,0.019199905704014152,0.01607433965917464,0.0200929245739683,0.02723707553360147,0.025227783076204647,-0.0007742419680134304,0.00870693398205293,0.016297594376663175,-0.0019550958550848497,0.02299523590131928,0.02031617929145684,0.022771981183830736,0.0218789623138766,0.030362641578440985,0.002521785380566693,0.0025590046924236927,0.0009485872972693659,0.03482773592821172,0.023441745336296352,0.0,-9.170782058275993e-05,-1.2789764275238136e-05,0.020539434008945368,0.04308816047528759,0.012725518896846588,-0.0025539864485138648,0.02388825477127342,0.010269717004472684,0.031925424600860744,0.008483679264564394,0.012502264179358052,0.00122626476036272,0.029916132143463916,0.0044650943497707325,-0.0009852710572759748,0.033711462340769036,0.029246367990998303,0.0008151228848602814,0.02723707553360147,0.034157971775746115,0.020539434008945368,0.054920660502180016,0.034157971775746115,0.0012414935581787064,0.0005086352639913957,-0.0029860239581680375,1.4216291107911447
